        67        324        921     31302.01     4.541     1.327    14.72   3
        68        528        923     26731.58     3.508     1.649    14.42   3
        69        231        897     26608.21     4.969     1.157    14.38   3
        70        371        892     44145.61     4.136     2.745    11.45   3
        71        511        923     53546.16     5.227     1.785    17.96   3
        72        519        918     20263.27     3.007     1.554     9.60   3
        73        514        902     106754.3    15.355     1.255    26.34   3
        74        411        893     43848.02     4.032     2.899    10.48   3
        75        286        897     28945.27     3.845     1.711    14.95   3
        76        306        846     81647.45     4.979     2.899    17.44   3
        77        278        842       194498     5.378     2.946    13.57   3
        78        587        921     113943.5     6.106     3.254    17.70   3
        79         93        787      1061023    14.571     3.642    20.35   3
        80        548        923     257118.4     5.156     2.548     7.73   3
        81        568        923     29623.98     3.535     1.187    12.28   3
        82        209        897     151745.9    17.028     1.685    32.15   3
        83        308        897        50335     3.039     2.450     8.45   3
        84        308        889      47859.1     2.753     2.090     7.17   3
        85        286        888     169814.5     4.804     2.851     8.59   3
        86        292        879     103304.4     4.491     2.080     8.75   3
        87        321        865     74144.88     8.915     1.504    21.97   3
        88        490        891     37434.41     2.984     2.307     8.13   3
        89        497        883     81624.55     5.425     2.768    14.35   3
        90        490        901     109935.1     8.569     1.617    22.34   3
        91        325        898     57067.34     5.972     1.379    17.21   3
        92        194        786     337643.7     9.485     4.912    29.42   3
        93        426        899     25012.32     2.527     0.988     9.46   3
        94        413        899     100207.8     7.666     1.668    21.46   3
        95        148        783     200689.6     9.939     3.782    36.80   3
        96        154        771     499547.1     5.281     3.833     9.56   3
        97        464        900      42600.6     3.359     1.376    12.89   3
        98        452        900     199099.1    10.642     3.079    34.36   3
        99        308        865     79670.13     4.005     2.224    12.16   3
       100        213        850       234776     3.933     3.407     9.67   3
       101        153        896     957320.8    15.986     2.709    22.93   3
       102        124        896     46613.71     4.364     0.829    11.40   3
       103        372        899     202698.6    10.690     1.956    27.44   3
       104        353        899     101675.7     6.691     1.451    18.69   3
       105        219        913     879524.5     8.571     5.234    12.34   3
       106        247        918     144622.6     5.276     2.825    17.83   3
       107        282        864     477139.9     7.862     2.917    22.72   3
       108        206        871      1398887     5.118     3.858    10.01   3
       109        234        858      3048976     8.483     4.484    17.18   3
       110        637        923      1489746     6.874     6.585     9.41   3
       111        193        823      1064636     7.339     4.494    12.16   3
       112        195        806     200165.8     3.356     2.718     9.88   3
       113        176       1022     8879.201     2.835     2.284     9.89  27
       114        175       1006     4639.643     2.998     1.736    11.98   3
       115         70       1022     15620.59     2.673     2.350     9.99  24
       116          1        927     32430.74    20.285     4.302    56.08  19
       117         48        921     12473.31     4.629     2.424    20.10   3
       118          2        896     6849.609     3.488     3.108    16.05  26
       119         26        941     6865.275     2.425     1.559     6.05   3
       120          2        980     428090.7    41.138    11.690   131.66  19
       121         55        932        95061     6.538     2.319    21.93   3
       122          2       1011     254306.5     7.383     0.768    14.27  19
       123        635        983     33253.16     8.475     2.033    23.26  19
       124        645        982     14652.28     2.496     2.194     8.09   3
       125        681        991        33921     6.147     1.977    20.92  19
       126        722        976     27680.86     7.300     1.367    18.95   3
       127        700        976      14423.5     2.451     1.243    10.46   3
       128        689        978     86864.41     9.041     5.045    32.10   3
       129        682        969     44524.91     7.954     1.698    22.05   3
       130        867        999     19514.53     2.956     1.442    10.26   3
       131        869        993     24597.15     4.190     1.828    12.91   3
       132        872        989      28035.4     3.884     2.242    13.35   3
       133        812       1000     19093.49     3.715     1.195    12.63   2
       134        346        992     15654.71     5.098     1.989    19.10   2
       135        347        970     9167.857     2.594     2.450     8.85   2
       136         17        999     2111.092     0.894     0.740     3.05   0
       137        994        994     4588.329     1.154     1.117     2.32   0
       138        709        995     8742.851     1.350     0.944     3.29   0
       139        370        991      11066.7     2.540     1.454    11.51   2
       140        324        992     8298.049     1.735     1.380     9.26   0
       141        399        992     1768.889     0.833     0.726     1.63   0
       142        279        981     5065.684     1.954     1.723     6.35   3
       143        309        956     7617.184     4.622     1.242    14.37   3
       144        309        942     15795.82     7.209     1.962    22.57   3
       145        282        942     117695.2     9.664     4.179    15.89  11
       146        297        942     38460.84     4.164     3.206    12.76   3
       147        886        957     2876.495     2.468     1.304    10.75   3
       148        869        961     31131.34     6.612     2.988    16.89   3
       149        861        972     23456.58     4.721     1.952    17.76   3
       150        873        971     24931.38     3.828     1.914    16.24   3
       151        886        970     51073.02     4.481     3.105     7.21   3
       152        887        963      10785.2     1.786     1.436     6.29   3
       153        488        984     5430.388     3.646     1.328    13.19   3
       154        501        959     8270.168     2.996     1.662     9.73   3
       155        490        973     4967.428     2.463     1.607     8.84   3
       156        488        967     8567.806     1.941     1.377     6.70   3
       157        488        959     18310.99     2.864     2.413     8.37   3
       158         68        980     13440.24     3.382     2.886    12.05   0
       159        757        979     11821.31     4.489     2.078    16.64   2
       160        758        961     7270.877     3.277     1.966    15.22   3
       161        577        981     27099.48     3.212     1.948    12.69   3
       162        581        975     13602.37     3.629     2.283    17.27   3
       163        320        982     1690.394     0.875     0.694     1.50   0
       164        829        974     21865.11     7.783     3.498    31.32   3
       165        567        958     6076.456     6.130     0.891    14.02   3
       166        542        972     13023.61     2.164     1.748     9.21   2
       167        539        959     18427.94     4.688     1.968    14.68   3
       168        530        958     1985.295     1.955     0.974     8.25   3
       169        508        978     65767.03     1.074     1.051     1.41   0
       170        988        969     3244.925     1.027     1.016     1.91   0
       171        654        968     1695.811     1.522     0.917     5.32   0
       172        479        966     3160.528     1.201     1.098     2.55   1
       173        258        956     13952.64     6.273     1.001    15.03   3
       174        427        937     7686.365     2.890     0.931     9.83   3
       175        464        957     10083.38     2.512     2.123    11.18   3
       176        464        951     14043.02     2.806     1.882    11.29   3
       177        446        956     9118.892     2.896     2.288    13.23   3
       178        446        938     88081.92     3.982     3.920     8.33   3
       179        463        938     28542.91     3.160     2.529     9.06   3
       180        723        961     1871.642     1.772     0.728     6.78   0
       181        514        959     2494.946     2.660     1.066    10.09   1
       182        371        957     3964.605     2.616     1.574    11.22   0
       183        247        956     8619.096     3.339     1.440    11.40   0
       184        724        948     5023.334     2.570     1.073     9.94   3
       185        681        950     16160.16     4.607     1.614    16.36   3
       186        706        950     30990.79     6.089     1.733    19.49   3
       187        695        950     10032.91     2.718     1.452    11.42   3
       188        760        936     55288.34     4.741     3.284    12.12   2
       189        732        937      24255.4    10.900     1.395    23.40   3
       190        699        938     14488.31     8.430     1.403    20.63   3
       191        701        933     10015.52     5.640     1.206    15.64   3
       192        711        932     9910.878     5.716     0.958    14.03   3
       193        682        938     6319.398     2.871     1.512    12.49   3
       194        683        934     4443.633     2.610     1.254    10.76   3
       195        797        944      9493.52     4.401     1.603    15.93   3
       196        846        946     2691.739     1.421     1.108     4.80   3
       197        888        930     13791.89     3.319     1.780    11.26   3
       198        818        941     7684.272     3.326     0.896    10.34   3
       199        830        943     19522.29     2.945     2.323    15.14   3
       200        881        942     46562.85     3.558     1.963    10.09   3
       201        864        936     355669.9    13.356     3.981    15.35   3
       202        796        936     64590.09     5.583     2.167    18.35   3
       203        831        937      52479.8     4.465     1.352    14.73   3
       204        816        937     57773.63     4.389     1.797    16.84   3
       205        807        936     12480.09     1.379     1.287     5.94   3
       206        616        949     1566.062     1.406     0.908     6.21   0
       207          2       1018     418206.1    19.568     2.028    37.81  19
       208        173        942     1927.882     1.696     1.375     8.39   0
       209        490        933     18476.77     3.972     2.976    13.94   3
       210        678        923     1550.944     1.257     0.844     4.94   0
       211        877        917     1185.432     1.988     0.683     6.96   0
       212        653        897     3306.249     2.364     1.351    10.70   3
       213        638        898      15830.7     4.627     1.273    14.55   3
       214        619        925     89141.67     2.613     1.685     8.47   3
       215        720        903      23702.1     6.546     2.304    23.31   3
       216        715        904     14805.02     2.660     1.749    11.56   3
       217        653        903     43094.45     4.113     2.565     7.82   3
       218        662        904     33963.44     6.223     1.483    18.22   3
       219        683        908     38045.05     2.638     1.485     9.79   3
       220        698        907     177714.4     8.986     3.375    24.12   3
       221        690        905     41486.37     4.458     1.282    14.33   3
       222        889        915     6017.619     2.099     1.320     6.48   2
       223        891        910     3187.562     1.811     1.071     5.53   3
       224        760        912     5372.965     2.592     2.047    13.81   2
       225        797        906     7654.603     1.572     1.163     8.09   2
       226        874        906     6363.937     2.815     1.830    10.71   0
       227        601        900     2643.626     1.986     0.982     8.01   3
       228        604        892     18564.09     3.683     1.605    14.40   3
       229        618        891     8912.855     2.584     1.288     8.29   3
       230        796        813      11414.6     3.071     2.037    15.00   3
       231        239        689      34650.8     6.190     2.735    24.69   3
       232        452        770     93959.22     4.244     3.681    23.72   3
       233        693        701     27723.67     5.044     3.415    24.91   3
       234        370        772     31255.12     3.208     2.386    10.97   3
       235        799        695     23877.45     4.447     2.895    20.26   3
       236        668        661     18818.23     4.319     2.227    18.61   3
       237        307        818     67892.18    11.599     3.579    38.67   3
       238        798        876     14965.75     4.720     1.526    16.09   3
       239        671        758     17648.55     3.008     1.660    11.41   3
       240        326        706     52285.23     6.889     3.058    22.52   3
       241        588        842     13388.94     4.748     1.633    16.42   3
       242        579        815     38524.86     3.986     1.992    11.18   3
       243        303        718     9731.478     4.411     1.381    14.80   3
       244        713        720     378698.8    33.293     7.477    94.72   3
       245        799        773     31994.73     2.961     1.583    10.91   3
       246        797        851     19677.66     3.981     3.133    21.19   3
       247        766        815     20355.72     3.868     2.253    13.56   3
       248        411        818     83121.71     8.430     4.273    36.03   3
       249        798        867     28072.46     6.199     2.688    24.50   3
       250        649        679     139259.9    10.247     3.418    13.93   3
       251        848        703     5855.665     2.872     1.685     7.47   3
       252        573        830     177803.2     5.510     3.618    10.82   3
       253        560        824      26351.6     2.492     2.192     7.37   3
       254        554        810     133860.1     4.203     4.015     9.69   3
       255        667        804      68642.5     4.658     3.629    13.95   3
       256        764        795     82669.57     6.431     4.341    25.41   3
       257        154        727     26487.89     7.712     2.191    24.67   3
       258        629        722     315292.2    13.758     6.002    42.41   3
       259        690        730     552937.7    15.991     7.432    65.45   3
       260        875        846     120901.7    12.315     5.476    49.30   3
       261        572        757     432717.3    10.860     7.261    45.33   3
       262        659        742     43747.72     5.687     3.075    25.10   3
       263        624        756     62592.56    10.915     1.996    28.01   3
       264        823        695      13370.9     3.013     1.434    12.06   3
       265         61        742     515012.4    27.815     3.287    57.40  19
       266          2        743      26431.9     4.650     1.735    17.04  27
       267        370        820     42030.23     6.981     2.765    26.37   3
       268        837        876     41110.35    11.453     1.228    22.51   3
       269        639        818     57505.68     5.075     2.369    11.52   3
       270        465        785     29113.15     4.108     2.526    19.33   3
       271        596        789     307419.5    25.396     3.883    59.62   3
       272        656        787     30427.35     4.505     2.321    17.13   3
       273        271        720     56016.88    13.488     2.243    33.02   3
       274        708        759     168222.1    14.556     3.159    40.70   3
       275        841        695     110565.6    12.797     2.950    36.88   3
       276        519        825     26044.21     3.384     3.005    19.13   3
       277        901        768     36168.77     6.663     2.820    26.02   3
       278        799        720       113966     6.558     4.839    18.71   3
       279        870        773     51380.65    11.579     6.009    50.07   3
       280        325        816     272307.3     4.828     3.995     9.60   3
       281        352        818     56074.17     6.238     2.931    25.66   3
       282        797        891     36719.94     6.731     1.901    21.46   3
       283        864        875     32074.49     7.064     1.236    17.73   3
       284        626        814     28181.98     3.807     2.343    12.82   3
       285        662        695     92079.43     3.143     2.484     7.33   3
       286        596        830     68330.44     6.781     2.645    21.94   3
       287        601        815     184934.4     6.198     3.581    13.93   3
       288        724        795     68353.45     8.558     2.894    29.87   3
       289        414        791      41915.7     5.546     2.229    21.10   3
       290        680        677     91513.05     7.005     3.626    30.25   3
       291        707        671     261592.9     7.469     3.854    20.57   3
       292        799        795       104887     5.809     4.259    16.94   3
       293        488        818     336960.6     8.530     7.480    14.00   3
       294        454        816     306603.6     8.322     4.372    13.58   3
       295        427        823     39571.38     3.564     2.643    11.26   3
       296        741        722     124753.5    13.895     4.037    44.96   3
       297        683        795     130078.4     5.624     3.838    15.52   3
       298        554        785     50461.34     5.947     2.016    20.78   3
       299        743        762     206950.2     8.824     6.869    46.74   3
       300        714        801      44917.8     3.608     2.210    10.56   3
       301        702        797     61903.88     4.704     3.064    18.56   3
       302        536        801     75156.59     4.203     2.505    10.87   3
       303        519        800     105730.7     3.868     2.527    10.26   3
       304        452        793     130130.8     5.791     4.228    21.89   3
       305        433        791       205915     8.642     3.468    17.57   3
       306        190        719     181443.1    12.792     3.156    38.14   3
       307        325        739        57786     5.473     2.094    20.31   3
       308        881        804     46421.26     3.614     2.113    16.16   3
       309        866        795     318450.7    10.810     7.657    34.24   3
       310        372        790     228230.1    10.176     3.863    31.91   3
       311        345        718     105490.8     3.789     3.403     9.61   3
       312        905        804     98598.87     3.939     3.784    13.39   3
       313        894        802     60649.31     3.296     2.478    14.59   3
       314        822        720     55729.89     3.977     2.425    15.12   3
       315        862        866     74273.28     6.890     1.953    22.01   3
       316        839        866     68538.42    11.070     1.511    24.55   3
       317        838        851       100722    11.494     1.654    26.17   3
       318        651        807     36687.86     2.745     2.246     9.18   3
       319        639        805       118238     5.919     3.220    17.69   3
       320        340        788      1294246    12.380     4.838    30.95   3
       321        518        785     219559.7    11.222     2.932    33.79   3
       322        499        784     111128.4    10.258     2.194    28.47   3
       323        839        721     262313.9    10.768     5.336    45.50   3
       324        304        740     162310.4     4.703     4.110    11.68   3
       325        619        730     171336.1     7.897     3.633    32.15   3
       326        837        795     71638.85     5.014     2.490    21.20   3
       327        821        795     90678.14     4.865     3.054    16.98   3
       328        818        755     418551.9    12.081     4.833    45.87   3
       329        837        773      77547.8     4.911     1.440    15.95   3
       330        821        773     49229.93     3.886     1.602    14.69   3
       331        212        760     227008.2     4.634     3.196    10.05   3
       332        224        754       108426     3.324     2.811     8.14   3
       333        897        719     194048.5     6.774     4.132    22.18   3
       334        883        720     148694.9     7.525     2.672    26.91   3
       335        891        704     98609.65     6.007     2.656    20.41   3
       336        891        693     270213.5     7.830     3.595    18.29   3
       337        878        889     327160.3     9.871     2.446    18.31   3
       338        840        891     163075.3    12.263     1.915    29.09   3
       339        264        738     775647.6     4.802     4.070    11.68   3
       340        889        873     92622.62     3.559     2.392     9.23   3
       341        887        864     227728.2     5.565     2.819    10.68   3
       342        262        705     282386.3     5.240     3.683    15.35   3
       343        895        848     219343.4     5.059     2.929    14.53   3
       344        873        849     113944.4     6.717     2.164    22.88   3
       345        350        728     91871.87     3.964     2.363    12.71   3
       346        308        779     152751.9     2.666     2.261     8.69   3
       347        241        718       562946     4.553     4.264    13.52   3
       348        307        770     123960.2     2.122     1.782     7.51   3
       349        302        757     624766.2     5.273     4.107    16.58   3
       350        498        741     96073.24     2.962     1.238    11.48   3
       351        357        738     829571.4     9.937     2.645    30.77   3
       352        219        716      4521532     5.616     5.398    15.58   3
       353        201        718     683900.7     4.201     3.860    11.85   3
       354        839        753      1961192    11.677     4.156    41.82   3
       355        394        735      4411536    12.367     4.060    42.54   3
       356        595        731     914092.1     8.324     2.518    27.48   3
       357        510        729      3591706     9.682     4.471    27.38   3
       358        543        732      3671954    16.000     3.733    46.40   3
       359        578        732     251136.4     3.014     0.767     9.10   3
       360        661        716 1.232527e+07     9.977     5.869    16.25   7
       361        689        719      1678002     7.001     4.355    24.46   3
       362        469        739      2604662     9.346     3.625    34.94   3
       363        897        750      2950990     6.220     5.169    19.12   3
       364        879        752      1912056     7.604     3.586    31.27   3
       365        441        737      3257984     7.037     3.869    25.27   3
       366        426        736     371889.5     1.869     1.016     8.24   3
       367        665        891     14325.66     1.926     1.614     5.01   0
       368        549        894      6534.77     1.787     1.078     7.61   0
       369        763        892     2426.874     1.751     1.336     9.15   0
       370        568        892     14367.48     3.771     1.283    13.19   3
       371        580        875     21978.57     3.749     1.904    11.21   3
       372        581        885     34720.09     6.563     3.079    26.98   3
       373        595        883      15776.2     4.317     0.953    12.16   3
       374        557        883     7968.877     2.756     1.175    10.78   0
       375        394        884     4470.444     0.915     0.816     1.83   0
       376        620        880     16090.31     3.128     1.681     9.23   3
       377        655        860     18812.52     2.537     1.970     5.47   3
       378        637        880     23082.21     3.650     1.524    10.46   3
       379        655        880      20673.7     3.007     2.116     9.44   3
       380        650        871     17007.19     3.269     2.113     9.66   3
       381        761        876     34300.97     4.761     3.164    14.76   2
       382        740        868     31967.03     4.856     1.455    15.94   3
       383        719        868      30667.9     4.105     2.512    19.27   3
       384        708        865     13062.88     2.642     1.706    11.72   3
       385        708        860     2495.748     1.934     0.980     8.24   3
       386        672        865     71042.25     8.926     3.919    22.46   3
       387        724        878     51800.67    13.865     1.858    30.46   3
       388        685        879     16286.09     3.066     1.761    11.12   3
       389        692        874     27682.06     3.424     2.597    13.92   3
       390        345        881     1728.705     1.446     0.740     6.17   0
       391        323        881      2661.77     2.353     0.753     7.96   1
       392        555        875     10201.54     2.330     1.325     6.91   0
       393        263        720     101572.5     4.176     2.638    17.30   3
       394        620        866     12296.33     2.401     2.088     7.58   1
       395         28        870     40640.95     8.421     1.465    21.07  19
       396          2        869     14430.03     2.978     2.705    17.02  27
       397        436        863     8551.737     2.645     1.993    10.28   0
       398        543        849     20154.12     3.143     1.932     8.10   3
       399        536        860      41440.7     3.779     2.210    10.33   3
       400        579        861     78525.02     9.700     1.962    26.18   3
       401        554        860     38097.39     4.352     1.692    12.52   3
       402        502        860     22070.72     4.178     1.622    15.61   0
       403        444        859     3313.334     1.048     0.689     2.33   3
       404        462        848      13206.3     3.334     2.463    17.19   3
       405        488        848     28311.22     4.259     3.024    15.39   3
       406        477        844     19947.82     3.903     2.781    18.65   3
       407        449        854     38844.05     3.910     2.610    14.57   3
       408        453        845     19066.32     3.619     2.341    14.87   3
       409        631        853     24442.85     4.183     2.021    14.67   2
       410        623        856      6243.63     2.317     0.702     7.63   3
       411        968        852       1038.3     0.932     0.834     1.30   0
       412        371        847     6822.217     2.347     1.883     8.20   0
       413        763        847     46627.06     1.028     0.981     2.02   0
       414        527        843     16369.11     2.654     1.799     8.22   0
       415        410        845     11996.86     3.103     1.925     9.66   0
       416        710        845     10832.14     2.056     1.276     6.26   1
       417        741        837     148950.2    10.178     1.813    15.52   3
       418        759        837     17918.37     4.187     0.755    10.65   3
       419        687        834     546562.9     5.710     3.353     7.14   3
       420        671        835     66954.81     3.244     2.945    10.17   3
       421        394        843     3905.349     2.297     1.614    10.21   0
       422        257        843     5550.159     2.778     1.171    10.80   0
       423        837        838     29248.89     8.038     2.053    24.37   3
       424        819        837     12540.91     2.862     0.774     8.91   3
       425        799        837     23722.84     4.940     1.959    18.66   2
       426        809        837     3953.963     2.033     0.743     7.34   3
       427       1014        838      634.122     1.236     1.132     0.00   0
       428         61        838     46263.63     1.011     0.990     1.21   0
       429        649        834     16108.01     3.772     1.578    11.49   1
       430         36        822       467714    17.329     3.765    35.40  18
       431        735        823     1938.442     2.116     0.748     7.52   0
       432        693        817     28268.66     3.289     2.379     8.20   1
       433       1021        819     1851.065     1.683     0.608     6.03  16
       434        710        814     6608.776     3.467     1.536    13.83   1
       435        227        802      5940.66     1.800     1.564     9.16   3
       436        216        800     18582.64     2.516     1.680     8.35   3
       437         42        784     12678.24     3.673     3.417    18.67   2
       438       1024        787     258.7814     1.238     0.490     0.00  27
       439       1023        781     662.1978     1.581     1.036     7.65  26
       440        766        773     6676.626     1.904     1.393     9.22   1
       441        716        771     15733.25     2.976     1.626     9.85   3
       442        707        772     8272.397     2.410     1.453     7.96   3
       443        514        766     25897.73     4.606     1.891    17.71   3
       444        508        766     13325.49     2.876     1.380    11.94   3
       445        499        765     12876.42     3.170     1.537    12.31   3
       446        488        770     17821.41     4.795     2.453    20.58   3
       447        484        766     6604.894     1.988     1.666    10.75   3
       448        764        761       118330     6.665     4.162    31.61   3
       449        400        770     34100.82     5.032     1.668    17.38   0
       450        116        771     11089.61     4.034     1.243    13.43   0
       451        268        758     11089.79     3.632     1.602    14.46   1
       452        427        756     23038.77     2.331     1.786     9.00   0
       453        925        750     17628.82     3.676     3.397    14.26   0
       454        182        747     47753.45     4.729     2.300    16.89   3
       455        164        748     21017.68     4.964     2.004    18.92   3
       456        194        748     3102.091     1.713     0.961     7.67   3
       457        240        741     50920.77     2.696     2.531     8.11   1
       458          2        726      3937.76     1.282     1.130     7.19  24
       459         67        721     3488.573     1.128     0.856     4.64   0
       460        539        719    -1368.191     1.181     1.037     0.00   0
       461         72        712     23122.39     4.432     1.786    16.88   2
       462         54        708     9508.149     3.572     1.547    14.10   2
       463        402        712     7897.818     5.168     1.787    18.23   3
       464        405        708     4332.235     2.845     2.030    13.80   3
       465        411        707     3985.208     2.869     2.006    14.39   3
       466        445        705     10285.58     6.212     2.244    22.40   3
       467        487        706     12191.48     4.744     2.081    18.85   3
       468        533        700     10500.71     2.701     1.755     1.60   3
       469        498        707     35066.43     5.537     2.548    21.04   3
       470        455        701     11710.18     3.100     2.057    14.41   3
       471        460        709     39626.56     8.521     2.979    30.24   3
       472        452        705     7988.597     3.287     1.401    11.17   3
       473        514        708     83519.85     9.841     3.391    34.67   3
       474        526        708     56739.35     8.679     2.497    27.18   3
       475        369        708     27902.87     4.718     2.266    19.62   2
       476        357        706     14225.71     2.760     1.504    10.60   3
       477        580        712     5442.035     2.793     1.061    10.31   2
       478        765        700     3484.232     1.839     1.340     9.40   0
       479        741        700     5565.051     3.256     0.950    10.54   0
       480        397        700     5821.939     0.995     0.945     2.12   0
       481        282        691     144875.1     4.871     3.680    10.91   3
       482        303        691     4233.662     2.000     1.819    10.36   3
       483        540        686     159847.1     8.896     2.799    20.74   3
       484        577        686     57302.27     9.584     2.378    28.65   3
       485        156        691     39178.99     5.881     2.478    20.30   2
       486        198        690     28107.04     4.550     2.368    18.52   2
       487         32        692     4394.583     1.311     1.286     2.10   0
       488        498        689     19096.13     4.914     2.044    15.63   2
       489        391        685     8206.141     4.393     1.407    14.91   3
       490        398        683     117084.7    12.130     5.328    48.26   3
       491        348        686       152984     9.633     3.268    20.55   3
       492        366        686     30080.91     3.499     1.169    12.12   3
       493        402        684     43044.48     1.814     1.604    10.22   3
       494        406        684     10956.95     1.193     0.758     3.98   3
       495        841        668     6462.097     3.320     2.227    16.31   3
       496        767        646     76257.39     3.523     3.076     7.91   2
       497        842        654     21153.79     4.898     3.965    26.45   3
       498        799        672     19090.33     5.810     2.405    22.43   3
       499        577        637     23948.18     5.255     3.980    21.29   3
       500        798        648     8311.916     3.091     2.240    15.78   3
       501        767        621      52965.9     6.853     3.456    29.21   3
       502        703        626      28854.1     9.186     1.794    24.36   3
       503        620        632     171968.5    12.999     4.428    45.54   3
       504        596        629     15524.05     5.283     2.254    20.71   3
       505        742        621     23875.85     6.598     2.352    23.64   3
       506        731        620     6639.644     4.618     0.925    12.39   3
       507        867        654     32159.08     5.158     3.908    22.89   3
       508        821        629     21068.67     4.160     3.260    16.39   3
       509        869        640     12865.37     3.640     1.978    16.10   3
       510        800        644     18210.25     1.978     1.723     9.13   3
       511        800        637      20533.3     3.526     1.931    15.65   3
       512        800        622     122520.7     7.020     5.186    24.42   3
       513        841        639     52081.05     4.679     3.570    15.86   3
       514        888        640     252089.6    10.630     5.941    47.71   3
       515        693        625     47569.77     2.677     1.498    12.00   3
       516        823        622      68057.7     3.801     2.568    14.36   3
       517        889        638     44898.56     2.279     1.556    11.28   3
       518        889        623     538943.2    10.453     4.534    33.87   3
       519        842        623     285581.1     9.185     3.321    33.15   3
       520        865        622     32507.27     2.514     0.889     8.95   3
       521        765        683     5011.865     2.224     1.701    11.34   3
       522        766        674     10567.81     3.474     2.133    14.61   2
       523        226        678     37958.21     4.246     3.081    15.03   3
       524        237        655     110778.8     6.126     3.518    19.01   3
       525        157        649     4155.711     4.544     0.756    11.11   3
       526         91        652     104761.5    14.663     6.103    56.79   3
       527        109        651     252556.9     9.587     2.705    23.53   3
       528         88        649      55161.8     3.622     2.145    15.22   3
       529         33        681     264.5436     1.113     1.004     0.00   0
       530        441        655     87854.53     6.150     3.801    13.48   3
       531        480        656     26769.87     6.999     2.976    27.39   3
       532        463        661     24805.79     2.791     2.584    12.72   3
       533        527        673     81596.11     5.138     4.235    14.13   3
       534        514        672     48041.61     7.014     3.971    28.01   3
       535        499        664     6103.608     1.715     0.871     7.30   3
       536        595        663     69743.58     4.612     3.691    10.59   0
       537        157        668     21710.02     3.934     2.718    19.28   3
       538        193        669     84766.77    13.102     2.645    35.33   3
       539        202        656     100057.8     4.554     4.352    13.12   3
