       100        213        850     304200.2     3.933     3.407     9.76   3
       101        153        896      1079110    15.986     2.709    22.95   3
       102        124        896     50822.27     4.364     0.829    11.40   3
       103        372        899       210275    10.690     1.956    27.44   3
       104        353        899     105303.5     6.691     1.451    18.69   3
       105        219        913      1148351     8.571     5.234    12.34   3
       106        247        918     183452.5     5.276     2.825    16.16   3
       107        282        864     519540.8     7.862     2.917    21.70   3
       108        206        871      1370654     5.118     3.858    10.45   3
       109        234        858      3783932     8.483     4.484    13.70   3
       110        637        923      1817174     6.874     6.585     9.60   3
       111        193        823      1160931     7.339     4.494    12.97   3
       112        195        806     170016.5     3.356     2.718    13.00   3
       113        176       1022     11995.13     2.835     2.284     9.86  27
       114        175       1006     6441.311     2.998     1.736    12.68   3
       115         70       1022     19034.13     2.673     2.350    10.34  24
       116          1        927      38425.5    20.285     4.302    56.08  19
       117         48        921     12466.51     4.629     2.424    17.78   3
       118          2        896     9815.467     3.488     3.108    19.75  26
       119         26        941     10852.84     2.425     1.559     1.69   3
       120          2        980     386710.1    41.138    11.690   131.66  19
       121         55        932     56219.35     6.538     2.319    23.37   3
       122          2       1011     329212.8     7.383     0.768    14.27  19
       123        635        983     42466.47     8.475     2.033    24.91  19
       124        645        982     17943.14     2.496     2.194     8.84   3
       125        681        991     43021.95     6.147     1.977    20.92  19
       126        722        976     30657.49     7.300     1.367    18.95   3
       127        700        976     14186.07     2.451     1.243    10.46   3
       128        689        978     104401.9     9.041     5.045    31.77   3
       129        682        969     52635.78     7.954     1.698    22.05   3
       130        867        999     16453.55     2.956     1.442     7.61   3
       131        869        993     23521.59     4.190     1.828    12.38   3
       132        872        989     33823.59     3.884     2.242    13.35   3
       133        812       1000     15375.06     3.715     1.195    12.63   2
       134        346        992     19592.73     5.098     1.989    19.10   2
       135        347        970     11409.84     2.594     2.450     8.54   2
       136         17        999     5825.101     0.894     0.740     1.92   0
       137        994        994     15983.83     1.154     1.117     3.28   0
       138        709        995      5986.96     1.350     0.944     3.33   0
       139        370        991     12961.87     2.540     1.454    11.51   2
       140        324        992     9704.774     1.735     1.380     9.26   0
       141        399        992      1685.92     0.833     0.726     2.39   0
       142        279        981     6543.803     1.954     1.723    10.99   3
       143        309        956     10276.24     4.622     1.242    14.37   3
       144        309        942     19486.88     7.209     1.962    22.57   3
       145        282        942     162603.5     9.664     4.179    17.96  11
       146        297        942     47972.01     4.164     3.206    14.13   3
       147        886        957     3038.712     2.468     1.304    10.75   3
       148        869        961      32690.7     6.612     2.988    20.07   3
       149        861        972     31087.73     4.721     1.952    18.15   3
       150        873        971     33647.68     3.828     1.914    16.24   3
       151        886        970     59205.63     4.481     3.105     8.01   3
       152        887        963     12727.24     1.786     1.436     5.93   3
       153        488        984     9262.389     3.646     1.328    13.19   3
       154        501        959     10793.25     2.996     1.662    11.42   3
       155        490        973     6547.829     2.463     1.607     9.82   3
       156        488        967     11587.32     1.941     1.377     7.27   3
       157        488        959     24902.06     2.864     2.413     7.58   3
       158         68        980      16867.2     3.382     2.886    11.31   0
       159        757        979      15573.3     4.489     2.078    16.18   2
       160        758        961     9020.783     3.277     1.966    15.22   3
       161        577        981     31195.22     3.212     1.948    12.55   3
       162        581        975     11170.15     3.629     2.283    17.27   3
       163        320        982     1165.716     0.875     0.694     2.06   0
       164        829        974     25397.35     7.783     3.498    31.32   3
       165        567        958      6339.05     6.130     0.891    14.02   3
       166        542        972     14244.53     2.164     1.748     8.48   2
       167        539        959     20822.29     4.688     1.968    16.49   3
       168        530        958     3067.128     1.955     0.974     8.25   3
       169        508        978     59868.65     1.074     1.051     2.44   0
       170        988        969      11314.9     1.027     1.016     2.48   0
       171        654        968     1784.819     1.522     0.917     5.70   0
       172        479        966     35486.57     1.201     1.098     3.30   1
       173        258        956     18244.86     6.273     1.001    15.03   3
       174        427        937     9941.205     2.890     0.931     9.83   3
       175        464        957     11289.99     2.512     2.123    11.57   3
       176        464        951     18688.85     2.806     1.882    13.78   3
       177        446        956     9570.123     2.896     2.288    13.80   3
       178        446        938     104555.2     3.982     3.920     9.46   3
       179        463        938     42738.69     3.160     2.529     9.04   3
       180        723        961     1799.711     1.772     0.728     6.57   0
       181        514        959      2896.08     2.660     1.066    10.09   1
       182        371        957     5183.357     2.616     1.574    10.53   0
       183        247        956     26608.77     3.339     1.440    13.14   0
       184        724        948     5451.189     2.570     1.073     9.94   3
       185        681        950     19970.37     4.607     1.614    15.90   3
       186        706        950     37349.89     6.089     1.733    16.83   3
       187        695        950     11503.46     2.718     1.452    11.80   3
       188        760        936     73107.16     4.741     3.284    12.36   2
       189        732        937     27794.27    10.900     1.395    23.40   3
       190        699        938     18838.73     8.430     1.403    20.63   3
       191        701        933     11666.57     5.640     1.206    15.64   3
       192        711        932     11022.58     5.716     0.958    14.03   3
       193        682        938     9181.172     2.871     1.512    12.49   3
       194        683        934     6279.739     2.610     1.254    10.43   3
       195        797        944     9465.371     4.401     1.603    15.93   3
       196        846        946     4898.055     1.421     1.108     3.95   3
       197        888        930     17252.36     3.319     1.780    12.55   3
       198        818        941     8669.479     3.326     0.896    10.34   3
       199        830        943     28415.63     2.945     2.323     9.39   3
       200        881        942     55377.58     3.558     1.963     9.99   3
       201        864        936     426713.4    13.356     3.981    15.97   3
       202        796        936     74524.09     5.583     2.167    17.27   3
       203        831        937     62510.45     4.465     1.352    14.73   3
       204        816        937     65512.21     4.389     1.797    16.84   3
       205        807        936     14094.27     1.379     1.287     6.20   3
       206        616        949     1704.358     1.406     0.908     6.54   0
       207          2       1018     538905.6    19.568     2.028    37.81  19
       208        173        942     2954.619     1.696     1.375     8.66   0
       209        490        933     24692.02     3.972     2.976    14.48   3
       210        678        923     1821.306     1.257     0.844     5.49   0
       211        877        917      1265.24     1.988     0.683     6.96   0
       212        653        897     3688.391     2.364     1.351    10.70   3
       213        638        898     17362.87     4.627     1.273    14.55   3
       214        619        925     96472.85     2.613     1.685     7.98   3
       215        720        903     30324.05     6.546     2.304    23.31   3
       216        715        904     20154.86     2.660     1.749    11.08   3
       217        653        903     54861.39     4.113     2.565     7.59   3
       218        662        904     43898.39     6.223     1.483    18.22   3
       219        683        908      47294.9     2.638     1.485     9.81   3
       220        698        907     232330.6     8.986     3.375    22.48   3
       221        690        905     54607.64     4.458     1.282    14.33   3
       222        889        915     6791.364     2.099     1.320     6.16   2
       223        891        910     4045.729     1.811     1.071     5.90   3
       224        760        912     7105.624     2.592     2.047    13.81   2
       225        797        906     10941.38     1.572     1.163     8.09   2
       226        874        906     6630.601     2.815     1.830    11.23   0
       227        601        900     3055.348     1.986     0.982     7.83   3
       228        604        892     24631.77     3.683     1.605    13.47   3
       229        618        891     11877.15     2.584     1.288     8.14   3
       230        796        813     11563.72     3.071     2.037    15.00   3
       231        239        689     36576.49     6.190     2.735    24.69   3
       232        452        770     108167.5     4.244     3.681    18.26   3
       233        693        701     35129.16     5.044     3.415    24.91   3
       234        370        772     26077.47     3.208     2.386    16.59   3
       235        799        695     24469.01     4.447     2.895    21.53   3
       236        668        661     22763.21     4.319     2.227    15.52   3
       237        307        818     86908.73    11.599     3.579    38.67   3
       238        798        876     16978.49     4.720     1.526    16.09   3
       239        671        758     18820.25     3.008     1.660    13.34   3
       240        326        706     56157.47     6.889     3.058    19.96   3
       241        588        842     14129.01     4.748     1.633    16.70   3
       242        579        815     34578.13     3.986     1.992    10.46   3
       243        303        718     8436.248     4.411     1.381    14.80   3
       244        713        720     411237.6    33.293     7.477    94.72   3
       245        799        773     22566.18     2.961     1.583     9.93   3
       246        797        851     26556.47     3.981     3.133    21.19   3
       247        766        815     24489.66     3.868     2.253    13.55   3
       248        411        818      89791.2     8.430     4.273    36.03   3
       249        798        867     36726.15     6.199     2.688    24.50   3
       250        649        679     141192.3    10.247     3.418    14.17   3
       251        848        703     6584.354     2.872     1.685     8.54   3
       252        573        830     157459.4     5.510     3.618    11.44   3
       253        560        824     30088.23     2.492     2.192     7.78   3
       254        554        810     123797.8     4.203     4.015    10.26   3
       255        667        804     69417.95     4.658     3.629    15.40   3
       256        764        795     101261.7     6.431     4.341    27.69   3
       257        154        727     35678.12     7.712     2.191    24.67   3
       258        629        722     366420.9    13.758     6.002    54.55   3
       259        690        730     537886.1    15.991     7.432    65.45   3
       260        875        846     148690.1    12.315     5.476    49.30   3
       261        572        757     351819.6    10.860     7.261    43.02   3
       262        659        742      61206.2     5.687     3.075    25.10   3
       263        624        756     72751.67    10.915     1.996    28.01   3
       264        823        695     11449.83     3.013     1.434    12.46   3
       265         61        742     405094.8    27.815     3.287    57.40  19
       266          2        743     22971.31     4.650     1.735    17.04  27
       267        370        820     50306.44     6.981     2.765    26.37   3
       268        837        876      48264.1    11.453     1.228    22.51   3
       269        639        818     59140.39     5.075     2.369    12.26   3
       270        465        785     34952.67     4.108     2.526    19.01   3
       271        596        789     388166.3    25.396     3.883    59.62   3
       272        656        787     35531.77     4.505     2.321    19.18   3
       273        271        720     59969.16    13.488     2.243    33.02   3
       274        708        759     138363.2    14.556     3.159    40.70   3
       275        841        695     62612.19    12.797     2.950    36.88   3
       276        519        825     30730.97     3.384     3.005    13.72   3
       277        901        768     48289.58     6.663     2.820    23.62   3
       278        799        720     100549.4     6.558     4.839    20.61   3
       279        870        773    -19720.32    11.579     6.009    50.07   3
       280        325        816     256202.4     4.828     3.995    10.23   3
       281        352        818      64269.3     6.238     2.931    25.47   3
       282        797        891     43923.39     6.731     1.901    21.46   3
       283        864        875     30958.25     7.064     1.236    17.73   3
       284        626        814     31146.46     3.807     2.343    14.73   3
       285        662        695     73577.24     3.143     2.484     8.74   3
       286        596        830     86395.99     6.781     2.645    21.02   3
       287        601        815       190004     6.198     3.581    15.62   3
       288        724        795     84731.98     8.558     2.894    29.87   3
       289        414        791     52336.07     5.546     2.229    21.10   3
       290        680        677     88313.34     7.005     3.626    30.25   3
       291        707        671     173900.3     7.469     3.854    22.57   3
       292        799        795     109096.4     5.809     4.259    24.38   3
       293        488        818     396486.1     8.530     7.480    18.18   3
       294        454        816     312058.8     8.322     4.372    15.55   3
       295        427        823     46045.69     3.564     2.643    11.14   3
       296        741        722     111464.6    13.895     4.037    44.96   3
       297        683        795     162805.4     5.624     3.838    15.62   3
       298        554        785     57338.09     5.947     2.016    20.78   3
       299        743        762     211098.8     8.824     6.869    46.74   3
       300        714        801     48914.29     3.608     2.210    10.49   3
       301        702        797      77388.3     4.704     3.064    19.83   3
       302        536        801     84308.94     4.203     2.505    10.43   3
       303        519        800     85662.05     3.868     2.527    11.17   3
       304        452        793       154245     5.791     4.228    20.40   3
       305        433        791     235893.5     8.642     3.468    32.43   3
       306        190        719       200932    12.792     3.156    38.14   3
       307        325        739     52320.34     5.473     2.094    20.31   3
       308        881        804     44003.38     3.614     2.113    15.88   3
       309        866        795     331338.4    10.810     7.657    38.93   3
       310        372        790     232166.1    10.176     3.863    35.50   3
       311        345        718     68738.96     3.789     3.403    14.12   3
       312        905        804     103529.5     3.939     3.784    13.26   3
       313        894        802     66623.16     3.296     2.478    14.73   3
       314        822        720     38675.61     3.977     2.425    13.05   3
       315        862        866     93885.95     6.890     1.953    22.01   3
       316        839        866     101528.2    11.070     1.511    24.55   3
       317        838        851     109700.3    11.494     1.654    26.17   3
       318        651        807     39924.82     2.745     2.246     9.31   3
       319        639        805     124141.2     5.919     3.220    18.94   3
       320        340        788      1233012    12.380     4.838    26.03   3
       321        518        785     259962.4    11.222     2.932    34.43   3
       322        499        784       138962    10.258     2.194    28.47   3
       323        839        721       185517    10.768     5.336    44.68   3
       324        304        740     145722.6     4.703     4.110    14.73   3
       325        619        730     198463.8     7.897     3.633    32.15   3
       326        837        795     65439.49     5.014     2.490    21.20   3
       327        821        795     82738.92     4.865     3.054    18.43   3
       328        818        755     374755.2    12.081     4.833    45.87   3
       329        837        773     32561.29     4.911     1.440    15.95   3
       330        821        773     26048.43     3.886     1.602    14.25   3
       331        212        760     192543.9     4.634     3.196    10.64   3
       332        224        754     94787.41     3.324     2.811     9.39   3
       333        897        719     160721.1     6.774     4.132    27.86   3
       334        883        720     101034.8     7.525     2.672    26.91   3
       335        891        704     101529.1     6.007     2.656    21.15   3
       336        891        693       226358     7.830     3.595    18.13   3
       337        878        889     360881.9     9.871     2.446    21.69   3
       338        840        891     181023.5    12.263     1.915    29.09   3
       339        264        738     799678.3     4.802     4.070    11.51   3
       340        889        873     105064.6     3.559     2.392     9.04   3
       341        887        864     298589.2     5.565     2.819    11.42   3
       342        262        705     277352.5     5.240     3.683    14.27   3
       343        895        848     255882.8     5.059     2.929    14.90   3
       344        873        849     133808.9     6.717     2.164    22.88   3
       345        350        728     86827.23     3.964     2.363    16.97   3
       346        308        779     145018.3     2.666     2.261     9.01   3
       347        241        718     562376.1     4.553     4.264    13.28   3
       348        307        770       118240     2.122     1.782     7.90   3
       349        302        757     611795.9     5.273     4.107    16.44   3
       350        498        741     110667.5     2.962     1.238    11.48   3
       351        357        738       702844     9.937     2.645    30.77   3
       352        219        716      5034293     5.616     5.398    13.93   3
       353        201        718       724024     4.201     3.860    10.90   3
       354        839        753      1446310    11.677     4.156    41.82   3
       355        394        735      4288096    12.367     4.060    42.54   3
       356        595        731     824553.8     8.324     2.518    27.48   3
       357        510        729      4276693     9.682     4.471    18.87   3
       358        543        732      3502083    16.000     3.733    46.40   3
       359        578        732     213298.4     3.014     0.767     9.10   3
       360        661        716 1.115754e+07     9.977     5.869    18.91   7
       361        689        719      1451595     7.001     4.355    25.40   3
       362        469        739      1879257     9.346     3.625    34.94   3
       363        897        750      2099417     6.220     5.169    15.90   3
       364        879        752      1450171     7.604     3.586    31.34   3
       365        441        737      2626704     7.037     3.869    27.64   3
       366        426        736     353452.7     1.869     1.016     8.24   3
       367        665        891     18088.87     1.926     1.614     5.19   0
       368        549        894     8630.035     1.787     1.078     7.30   0
       369        763        892     3288.485     1.751     1.336     9.15   0
       370        568        892     22585.36     3.771     1.283    13.19   3
       371        580        875     27494.01     3.749     1.904    10.75   3
       372        581        885     43467.69     6.563     3.079    26.98   3
       373        595        883     18606.61     4.317     0.953    12.16   3
       374        557        883     9722.655     2.756     1.175    10.78   0
       375        394        884     4357.303     0.915     0.816     2.64   0
       376        620        880      20778.1     3.128     1.681     8.76   3
       377        655        860     25227.94     2.537     1.970     5.18   3
       378        637        880     26731.96     3.650     1.524    10.52   3
       379        655        880     26959.07     3.007     2.116     9.57   3
       380        650        871     24033.09     3.269     2.113     9.95   3
       381        761        876     43227.49     4.761     3.164    16.48   2
       382        740        868      41641.7     4.856     1.455    15.94   3
       383        719        868     42641.75     4.105     2.512    19.27   3
       384        708        865     20125.93     2.642     1.706     9.66   3
       385        708        860      3587.92     1.934     0.980     7.84   3
       386        672        865     92571.26     8.926     3.919    24.49   3
       387        724        878     67142.52    13.865     1.858    30.46   3
       388        685        879     21790.35     3.066     1.761    11.12   3
       389        692        874     37261.49     3.424     2.597    14.02   3
       390        345        881     1734.398     1.446     0.740     6.17   0
       391        323        881     3012.672     2.353     0.753     7.96   1
       392        555        875     11991.67     2.330     1.325     6.96   0
       393        263        720     101749.2     4.176     2.638    16.46   3
       394        620        866     14705.65     2.401     2.088     7.82   1
       395         28        870     52797.05     8.421     1.465    21.07  19
       396          2        869     18973.36     2.978     2.705    17.02  27
       397        436        863     11173.63     2.645     1.993     9.43   0
       398        543        849     25647.08     3.143     1.932     8.41   3
       399        536        860     47686.58     3.779     2.210     9.93   3
       400        579        861      98525.7     9.700     1.962    22.95   3
       401        554        860     44364.43     4.352     1.692    12.68   3
       402        502        860     24488.96     4.178     1.622    13.86   0
       403        444        859     5168.053     1.048     0.689     3.94   3
       404        462        848     16642.07     3.334     2.463    17.19   3
       405        488        848     32147.74     4.259     3.024    14.75   3
       406        477        844     21615.69     3.903     2.781    18.42   3
       407        449        854     52658.44     3.910     2.610    12.62   3
       408        453        845     29160.11     3.619     2.341    14.95   3
       409        631        853     31827.41     4.183     2.021    13.76   2
       410        623        856     7756.826     2.317     0.702     7.63   3
       411        968        852     4672.735     0.932     0.834     2.51   0
       412        371        847     9858.961     2.347     1.883     8.31   0
       413        763        847     4654.378     1.028     0.981     2.24   0
       414        527        843     17523.12     2.654     1.799     7.42   0
       415        410        845     16792.69     3.103     1.925     9.68   0
       416        710        845     10622.91     2.056     1.276     6.11   1
       417        741        837     168792.4    10.178     1.813    18.29   3
       418        759        837     21617.02     4.187     0.755    10.65   3
       419        687        834     699573.2     5.710     3.353     7.40   3
       420        671        835     83891.94     3.244     2.945     9.93   3
       421        394        843     4643.594     2.297     1.614    11.54   0
       422        257        843     6680.598     2.778     1.171    10.80   0
       423        837        838     24208.92     8.038     2.053    24.37   3
       424        819        837     9297.853     2.862     0.774     8.91   3
       425        799        837     24105.73     4.940     1.959    18.66   2
       426        809        837     3445.461     2.033     0.743     7.34   3
       427       1014        838      8601.11     1.236     1.132     3.80   0
       428         61        838     41630.11     1.011     0.990     1.88   0
       429        649        834      19671.6     3.772     1.578    12.25   1
       430         36        822     476366.6    17.329     3.765    36.19  18
       431        735        823     2499.607     2.116     0.748     7.52   0
       432        693        817     40097.76     3.289     2.379     8.33   1
       433       1021        819     3772.585     1.683     0.608     6.03  16
       434        710        814     6672.668     3.467     1.536    13.83   1
       435        227        802     6919.701     1.800     1.564     7.74   3
       436        216        800     17714.41     2.516     1.680     8.77   3
       437         42        784     17584.05     3.673     3.417    19.83   2
       438       1024        787     5697.233     1.238     0.490     3.39  27
       439       1023        781     28330.72     1.581     1.036     6.61  26
       440        766        773     7287.741     1.904     1.393     8.64   1
       441        716        771     17218.57     2.976     1.626    12.79   3
       442        707        772     11291.17     2.410     1.453    10.25   3
       443        514        766     8276.906     4.606     1.891    13.69   3
       444        508        766     3481.284     2.876     1.380    11.94   3
       445        499        765     3906.152     3.170     1.537    13.23   3
       446        488        770      18775.5     4.795     2.453    20.58   3
       447        484        766     7770.411     1.988     1.666    10.90   3
       448        764        761     101647.8     6.665     4.162    30.93   3
       449        400        770     26907.53     5.032     1.668    17.38   0
       450        116        771     10908.89     4.034     1.243    13.43   0
       451        268        758     9193.371     3.632     1.602    14.46   1
       452        427        756     18230.07     2.331     1.786    11.06   0
       453        925        750     12954.89     3.676     3.397    17.02   0
       454        182        747     38226.51     4.729     2.300    17.61   3
       455        164        748     22670.22     4.964     2.004    18.92   3
       456        194        748     3005.235     1.713     0.961     7.67   3
       457        240        741     53603.18     2.696     2.531     8.00   1
       458          2        726     5112.392     1.282     1.130     7.19  24
       459         67        721      4788.66     1.128     0.856     3.91   0
       460        539        719     3834.217     1.181     1.037     6.61   0
       461         72        712     37896.49     4.432     1.786    16.88   2
       462         54        708     22543.99     3.572     1.547    14.10   2
       463        402        712     6878.771     5.168     1.787    18.23   3
       464        405        708     870.9001     2.845     2.030     0.00   3
       465        411        707     1043.213     2.869     2.006     0.00   3
       466        445        705     9152.127     6.212     2.244    22.40   3
       467        487        706     13323.73     4.744     2.081    18.85   3
       468        533        700     7235.759     2.701     1.755     2.27   3
       469        498        707     18759.04     5.537     2.548    22.54   3
       470        455        701     11467.01     3.100     2.057    15.14   3
       471        460        709     44990.62     8.521     2.979    30.24   3
       472        452        705     8004.427     3.287     1.401    12.10   3
       473        514        708      34592.3     9.841     3.391    34.67   3
       474        526        708     28001.28     8.679     2.497    27.94   3
       475        369        708     19749.06     4.718     2.266    19.62   2
       476        357        706     6533.382     2.760     1.504    12.21   3
       477        580        712      7295.45     2.793     1.061    10.31   2
       478        765        700     3518.611     1.839     1.340     9.40   0
       479        741        700       6046.5     3.256     0.950    10.54   0
       480        397        700     4586.436     0.995     0.945     2.82   0
       481        282        691     142573.9     4.871     3.680    11.10   3
       482        303        691     3996.523     2.000     1.819    11.24   3
       483        540        686     143565.5     8.896     2.799    23.98   3
       484        577        686     59126.57     9.584     2.378    28.65   3
       485        156        691     34690.21     5.881     2.478    21.60   2
       486        198        690     29140.65     4.550     2.368    18.63   2
       487         32        692     848346.4     1.311     1.286     1.79   4
       488        498        689      20393.2     4.914     2.044    16.33   2
       489        391        685     7371.298     4.393     1.407    14.91   3
       490        398        683     135871.6    12.130     5.328    48.26   3
       491        348        686     111187.7     9.633     3.268    32.67   3
       492        366        686     32125.96     3.499     1.169    12.12   3
       493        402        684     31893.06     1.814     1.604     8.88   3
       494        406        684     10115.19     1.193     0.758     4.96   3
       495        841        668     11417.27     3.320     2.227    16.31   3
       496        767        646     49277.53     3.523     3.076     9.65   2
       497        842        654     27960.71     4.898     3.965    18.21   3
       498        799        672      21890.4     5.810     2.405    22.43   3
       499        577        637     25219.91     5.255     3.980    27.44   3
       500        798        648     10321.06     3.091     2.240    15.78   3
       501        767        621     51102.16     6.853     3.456    26.67   3
       502        703        626     27447.96     9.186     1.794    24.36   3
       503        620        632     129494.1    12.999     4.428    41.10   3
       504        596        629     19221.96     5.283     2.254    20.71   3
       505        742        621     29336.35     6.598     2.352    23.64   3
       506        731        620     8013.297     4.618     0.925    12.39   3
       507        867        654      27227.1     5.158     3.908    22.02   3
       508        821        629     10628.89     4.160     3.260    22.10   3
       509        869        640      6586.09     3.640     1.978    16.10   3
       510        800        644     15690.16     1.978     1.723    11.06   3
       511        800        637     13573.25     3.526     1.931    15.65   3
       512        800        622     113937.7     7.020     5.186    23.39   3
       513        841        639     31674.97     4.679     3.570    24.53   3
       514        888        640     222965.8    10.630     5.941    43.03   3
       515        693        625      36607.3     2.677     1.498    12.00   3
       516        823        622     52541.61     3.801     2.568    14.35   3
       517        889        638     30366.33     2.279     1.556    11.28   3
       518        889        623     432766.4    10.453     4.534    29.46   3
       519        842        623     202262.1     9.185     3.321    30.78   3
       520        865        622     21390.46     2.514     0.889     8.95   3
       521        765        683     6279.877     2.224     1.701    10.03   3
       522        766        674     13746.38     3.474     2.133    16.33   2
       523        226        678     40150.57     4.246     3.081    14.69   3
       524        237        655     118949.2     6.126     3.518    16.70   3
       525        157        649     6277.814     4.544     0.756    11.11   3
       526         91        652     114190.4    14.663     6.103    56.79   3
       527        109        651     235919.4     9.587     2.705    27.75   3
       528         88        649     55875.23     3.622     2.145    16.72   3
       529         33        681     9375.081     1.113     1.004     3.20   0
       530        441        655     65237.02     6.150     3.801    29.02   3
       531        480        656     30998.95     6.999     2.976    27.39   3
       532        463        661     19999.86     2.791     2.584    16.11   3
       533        527        673     63283.51     5.138     4.235    14.55   3
       534        514        672     56779.45     7.014     3.971    27.43   3
       535        499        664     5583.511     1.715     0.871     7.30   3
       536        595        663     76304.14     4.612     3.691    12.35   0
       537        157        668        22564     3.934     2.718    19.62   3
       538        193        669     70822.21    13.102     2.645    35.33   3
       539        202        656     74608.77     4.554     4.352    14.93   3
